participants_id, color_distance, accuracy, mean_accuracy
1 , 8 , 100
1 , 8 , 75
1 , 8 , 40
1 , 8 , 88.88888888888889
1 , 8 , , 75.97222222222223
1 , 4 , 0
1 , 4 , 0
1 , 4 , 83.33333333333334
1 , 4 , 76.47058823529412
1 , 4 , , 39.950980392156865
2 , 4 , 60
2 , 4 , 83.33333333333334
2 , 4 , 88.88888888888889
2 , 4 , 0
2 , 4 , , 58.05555555555556
2 , 8 , 77.77777777777779
2 , 8 , 14.285714285714285
2 , 8 , 71.42857142857143
2 , 8 , 100
2 , 8 , , 65.87301587301587
21 , 2 , 20
21 , 2 , 83.33333333333334
21 , 2 , 77.77777777777779
21 , 2 , 0
21 , 2 , , 45.277777777777786
21 , 8 , 100
21 , 8 , 66.66666666666666
21 , 8 , 71.42857142857143
21 , 8 , 80
21 , 8 , , 79.52380952380952
4 , 5 , 80
4 , 5 , 100
4 , 5 , 66.66666666666666
4 , 5 , 0
4 , 5 , , 61.666666666666664
4 , 9 , 100
4 , 9 , 11.11111111111111
4 , 9 , 85.71428571428571
4 , 9 , 75
4 , 9 , , 67.9563492063492
5 , 3 , 100
5 , 3 , 78.57142857142857
5 , 3 , 33.33333333333333
5 , 3 , 100
5 , 3 , , 77.97619047619047
5 , 10 , 100
5 , 10 , 100
5 , 10 , 100
5 , 10 , 94.44444444444444
5 , 10 , , 98.61111111111111
6 , 6 , 100
6 , 6 , 87.5
6 , 6 , 40
6 , 6 , 80
6 , 6 , , 76.875
6 , 11 , 100
6 , 11 , 100
6 , 11 , 100
6 , 11 , 88.23529411764706
6 , 11 , , 97.05882352941177
7 , 9 , 100
7 , 9 , 100
7 , 9 , 81.81818181818183
7 , 9 , 80
7 , 9 , , 90.45454545454545
7 , 5 , 88.88888888888889
7 , 5 , 83.33333333333334
7 , 5 , 42.857142857142854
7 , 5 , 80
7 , 5 , , 73.76984126984127
8 , 11 , 100
8 , 11 , 100
8 , 11 , 100
8 , 11 , 100
8 , 11 , , 100
8 , 3 , 64.28571428571429
8 , 3 , 0
8 , 3 , 28.57142857142857
8 , 3 , 75
8 , 3 , , 41.964285714285715
9 , 2 , 66.66666666666666
9 , 2 , 80
9 , 2 , 23.076923076923077
9 , 2 , 58.333333333333336
9 , 2 , , 57.01923076923077
9 , 7 , 0
9 , 7 , 100
9 , 7 , 100
9 , 7 , 76.47058823529412
9 , 7 , , 69.11764705882354
10 , 10 , 100
10 , 10 , 100
10 , 10 , 100
10 , 10 , 100
10 , 10 , , 100
10 , 2 , 77.77777777777779
10 , 2 , 0
10 , 2 , 14.285714285714285
10 , 2 , 33.33333333333333
10 , 2 , , 31.34920634920635
11 , 7 , 100
11 , 7 , 78.57142857142857
11 , 7 , 14.285714285714285
11 , 7 , 75
11 , 7 , , 66.96428571428571
11 , 6 , 100
11 , 6 , 0
11 , 6 , 100
11 , 6 , 88.23529411764706
11 , 6 , , 72.05882352941177
12 , 8 , 100
12 , 8 , 100
12 , 8 , 100
12 , 8 , 0
12 , 8 , , 75
12 , 5 , 100
12 , 5 , 8.333333333333332
12 , 5 , 57.14285714285714
12 , 5 , 100
12 , 5 , , 66.36904761904762
13 , 6 , 72.72727272727273
13 , 6 , 86.66666666666667
13 , 6 , 27.27272727272727
13 , 6 , 80
13 , 6 , , 66.66666666666667
13 , 3 , 62.5
13 , 3 , 0
13 , 3 , 100
13 , 3 , 94.44444444444444
13 , 3 , , 64.23611111111111
14 , 7 , 87.5
14 , 7 , 71.42857142857143
14 , 7 , 44.44444444444444
14 , 7 , 87.5
14 , 7 , , 72.71825396825398
14 , 11 , 100
14 , 11 , 100
14 , 11 , 100
14 , 11 , 41.17647058823529
14 , 11 , , 85.29411764705883
15 , 11 , 100
15 , 11 , 100
15 , 11 , 100
15 , 11 , 100
15 , 11 , , 100
15 , 4 , 0
15 , 4 , 0
15 , 4 , 28.57142857142857
15 , 4 , 33.33333333333333
15 , 4 , , 15.476190476190474
16 , 9 , 100
16 , 9 , 72.22222222222221
16 , 9 , 42.857142857142854
16 , 9 , 100
16 , 9 , , 78.76984126984127
16 , 6 , 12.5
16 , 6 , 0
16 , 6 , 100
16 , 6 , 76.47058823529412
16 , 6 , , 47.24264705882353
17 , 4 , 20
17 , 4 , 100
17 , 4 , 90
17 , 4 , 80
17 , 4 , , 72.5
17 , 9 , 100
17 , 9 , 50
17 , 9 , 87.5
17 , 9 , 75
17 , 9 , , 78.125
18 , 3 , 87.5
18 , 3 , 78.57142857142857
18 , 3 , 14.285714285714285
18 , 3 , 37.5
18 , 3 , , 54.46428571428571
18 , 10 , 100
18 , 10 , 0
18 , 10 , 100
18 , 10 , 35.294117647058826
18 , 10 , , 58.82352941176471
19 , 10 , 100
19 , 10 , 100
19 , 10 , 90
19 , 10 , 100
19 , 10 , , 97.5
19 , 2 , 88.88888888888889
19 , 2 , 0
19 , 2 , 14.285714285714285
19 , 2 , 40
19 , 2 , , 35.79365079365079
20 , 5 , 72.72727272727273
20 , 5 , 86.66666666666667
20 , 5 , 28.57142857142857
20 , 5 , 100
20 , 5 , , 71.991341991342
20 , 7 , 87.5
20 , 7 , 100
20 , 7 , 100
20 , 7 , 89.47368421052632
20 , 7 , , 94.24342105263158
